"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","British Columbia","2016A000259","Architecture","Current dollars","75","units","0","v62427146","11.10","5527","","","","0"
"2017/2018","British Columbia","2016A000259","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427147","11.11","5088","","","","0"
"2017/2018","British Columbia","2016A000259","Dentistry","Current dollars","75","units","0","v62427148","11.12","28206","","","","0"
"2017/2018","British Columbia","2016A000259","Medicine","Current dollars","75","units","0","v62427149","11.13","17755","","","","0"
"2017/2018","British Columbia","2016A000259","Nursing","Current dollars","75","units","0","v62427150","11.14","4613","","","","0"
"2017/2018","British Columbia","2016A000259","Pharmacy","Current dollars","75","units","0","v62427151","11.15","12501","","","","0"
"2017/2018","British Columbia","2016A000259","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427152","11.17","5029","","","","0"
"2017/2018","British Columbia","2016A000259","Personal, protective and transportation services","Current dollars","75","units","0","v114648206","11.18","6157","","","","0"
"2018/2019","Canada","2016A000011124","Total, field of study","Current dollars","75","units","0","v1001414655","1.19","6822","","","","0"
"2018/2019","Canada","2016A000011124","Education","Current dollars","75","units","0","v62427112","1.1","4732","","","","0"
"2018/2019","Canada","2016A000011124","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427121","1.2","6131","","","","0"
"2018/2019","Canada","2016A000011124","Humanities","Current dollars","75","units","0","v62427122","1.3","5773","","","","0"
"2018/2019","Canada","2016A000011124","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427123","1.4","5902","","","","0"
"2018/2019","Canada","2016A000011124","Law","Current dollars","75","units","0","v62427124","1.5","13216","","","","0"
"2018/2019","Canada","2016A000011124","Business, management and public administration","Current dollars","75","units","0","v62427125","1.6","7222","","","","0"
"2018/2019","Canada","2016A000011124","Physical and life sciences and technologies","Current dollars","75","units","0","v62427126","1.7","6397","","","","0"
"2018/2019","Canada","2016A000011124","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427127","1.8","7320","","","","0"
"2018/2019","Canada","2016A000011124","Engineering","Current dollars","75","units","0","v62427128","1.9","8532","","","","0"
"2018/2019","Canada","2016A000011124","Architecture","Current dollars","75","units","0","v62427113","1.10","6967","","","","0"
"2018/2019","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427114","1.11","5831","","","","0"
"2018/2019","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427115","1.12","22747","","","","0"
"2018/2019","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427116","1.13","14794","","","","0"
"2018/2019","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427117","1.14","5763","","","","0"
"2018/2019","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427118","1.15","10780","","","","0"
"2018/2019","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427119","1.16","7867","","","","0"
"2018/2019","Canada","2016A000011124","Optometry","Current dollars","75","units","0","v1073541819","1.20","12330","","","","0"
"2018/2019","Canada","2016A000011124","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427120","1.17","6227","","","","0"
"2018/2019","Canada","2016A000011124","Personal, protective and transportation services","Current dollars","75","units","0","v114648199","1.18","6203","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Total, field of study","Current dollars","75","units","0","v1001414656","2.19","2971","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Education","Current dollars","75","units","0","v62427161","2.1","2673","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427166","2.2","2725","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Humanities","Current dollars","75","units","0","v62427167","2.3","2680","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427168","2.4","2709","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Law","Current dollars","75","units","0","v1073541820","2.5","","..","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Business, management and public administration","Current dollars","75","units","0","v62427169","2.6","2759","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Physical and life sciences and technologies","Current dollars","75","units","0","v62427170","2.7","2714","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427171","2.8","2691","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Engineering","Current dollars","75","units","0","v62427172","2.9","2770","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Architecture","Current dollars","75","units","0","v1073541821","2.10","","..","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1001399408","2.11","2780","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Dentistry","Current dollars","75","units","0","v1073541822","2.12","","..","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Medicine","Current dollars","75","units","0","v62427162","2.13","10250","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Nursing","Current dollars","75","units","0","v62427163","2.14","2640","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Pharmacy","Current dollars","75","units","0","v62427164","2.15","2843","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Veterinary medicine","Current dollars","75","units","0","v1073541823","2.16","","..","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Optometry","Current dollars","75","units","0","v1073541824","2.20","","..","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427165","2.17","2694","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Personal, protective and transportation services","Current dollars","75","units","0","v114648200","2.18","2634","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Total, field of study","Current dollars","75","units","0","v1001414657","3.19","6632","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Education","Current dollars","75","units","0","v62427173","3.1","8191","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427180","3.2","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Humanities","Current dollars","75","units","0","v62427181","3.3","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427182","3.4","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Law","Current dollars","75","units","0","v1073541825","3.5","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Business, management and public administration","Current dollars","75","units","0","v62427184","3.6","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Physical and life sciences and technologies","Current dollars","75","units","0","v62427185","3.7","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427186","3.8","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Engineering","Current dollars","75","units","0","v62427187","3.9","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Architecture","Current dollars","75","units","0","v1073541826","3.10","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1001399409","3.11","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Dentistry","Current dollars","75","units","0","v1073541827","3.12","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Medicine","Current dollars","75","units","0","v1073541828","3.13","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Nursing","Current dollars","75","units","0","v62427176","3.14","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Pharmacy","Current dollars","75","units","0","v1073541829","3.15","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Veterinary medicine","Current dollars","75","units","0","v62427178","3.16","13000","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Optometry","Current dollars","75","units","0","v1073541831","3.20","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427179","3.17","6150","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Personal, protective and transportation services","Current dollars","75","units","0","v1073541830","3.18","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414658","4.19","8086","","","","0"
"2018/2019","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427188","4.1","7461","","","","0"
"2018/2019","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427196","4.2","7842","","","","0"
"2018/2019","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427197","4.3","7076","","","","0"
"2018/2019","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427198","4.4","7184","","","","0"
"2018/2019","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427199","4.5","15033","","","","0"
